            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458558.500000000, A.D. 2019-Mar-16 00:00:00.0000, -1.644244442353347E+08,  5.999201075008029E+07, -1.951160942942587E+07, -1.280571902857024E+01, -2.666003734383030E+01, -4.897580655294030E+00,  5.874436110523180E+02,  1.761111640937704E+08,  3.416839990636331E+00,
2458559.500000000, A.D. 2019-Mar-17 00:00:00.0000, -1.655159385583145E+08,  5.768322130083682E+07, -1.993298096433619E+07, -1.246026438994364E+01, -2.678325290316622E+01, -4.856277927171343E+00,  5.884377312345700E+02,  1.764091938267551E+08,  3.481837499352169E+00,
2458560.500000000, A.D. 2019-Mar-18 00:00:00.0000, -1.665775640970224E+08,  5.536402160282742E+07, -2.035075515178816E+07, -1.211432966952421E+01, -2.690101874154730E+01, -4.814311885866170E+00,  5.894504458121712E+02,  1.767127980192266E+08,  3.545876890127507E+00,
2458561.500000000, A.D. 2019-Mar-19 00:00:00.0000, -1.676092839339712E+08,  5.303488158982444E+07, -2.076487550165699E+07, -1.176802020057373E+01, -2.701335662329100E+01, -4.771701520217343E+00,  5.904814773783276E+02,  1.770218935067202E+08,  3.608949405192421E+00,
2458562.500000000, A.D. 2019-Mar-20 00:00:00.0000, -1.686110701844938E+08,  5.069626920769083E+07, -2.117528716529520E+07, -1.142143973287175E+01, -2.712029078737951E+01, -4.728465835548699E+00,  5.915305460967594E+02,  1.773363963964298E+08,  3.671046941334452E+00,
2458563.500000000, A.D. 2019-Mar-21 00:00:00.0000, -1.695829038573925E+08,  4.834865020398872E+07, -2.158193693618724E+07, -1.107469037464062E+01, -2.722184786809497E+01, -4.684623835936982E+00,  5.925973698892512E+02,  1.776562221234338E+08,  3.732162042197587E+00,
2458564.500000000, A.D. 2019-Mar-22 00:00:00.0000, -1.705247747107428E+08,  4.599248792449582E+07, -2.198477324909401E+07, -1.072787253844789E+01, -2.731805681451522E+01, -4.640194506987443E+00,  5.936816646208811E+02,  1.779812855062255E+08,  3.792287889876547E+00,
2458565.500000000, A.D. 2019-Mar-23 00:00:00.0000, -1.714366811031947E+08,  4.362824311671938E+07, -2.238374617773159E+07, -1.038108489106147E+01, -2.740894880907004E+01, -4.595196799134582E+00,  5.947831442827299E+02,  1.783115008014883E+08,  3.851418295847219E+00,
2458566.500000000, A.D. 2019-Mar-24 00:00:00.0000, -1.723186298411099E+08,  4.125637374048045E+07, -2.277880743103059E+07, -1.003442430722386E+01, -2.749455718535387E+01, -4.549649611483234E+00,  5.959015211718875E+02,  1.786467817580592E+08,  3.909547691274343E+00,
2458567.500000000, A.D. 2019-Mar-25 00:00:00.0000, -1.731706360218742E+08,  3.887733478562424E+07, -2.316991034802296E+07, -9.687985827302082E+00, -2.757491734538513E+01, -4.503571776203344E+00,  5.970365060685778E+02,  1.789870416700308E+08,  3.966671116737865E+00,
2458568.500000000, A.D. 2019-Mar-26 00:00:00.0000, -1.739927228737153E+08,  3.649157809689672E+07, -2.355700989140508E+07, -9.341862618762336E+00, -2.765006667649696E+01, -4.456982043489726E+00,  5.981878084102474E+02,  1.793321934289411E+08,  4.022784211419363E+00,
2458569.500000000, A.D. 2019-Mar-27 00:00:00.0000, -1.747849215923561E+08,  3.409955220601117E+07, -2.394006263982598E+07, -8.996145941409354E+00, -2.772004446803698E+01, -4.409899067096280E+00,  5.993551364624637E+02,  1.796821495750074E+08,  4.077883201790014E+00,
2458570.500000000, A.D. 2019-Mar-28 00:00:00.0000, -1.755472711748240E+08,  3.170170217091402E+07, -2.431902677895085E+07, -8.650925116323521E+00, -2.778489182804789E+01, -4.362341390452363E+00,  6.005381974864852E+02,  1.800368223473628E+08,  4.131964889840980E+00,
2458571.500000000, A.D. 2019-Mar-29 00:00:00.0000, -1.762798182507345E+08,  2.929846942224440E+07, -2.469386209135038E+07, -8.306287498421332E+00, -2.784465160009259E+01, -4.314327433367101E+00,  6.017366979033796E+02,  1.803961237332576E+08,  4.185026640896783E+00,
2458572.500000000, A.D. 2019-Mar-30 00:00:00.0000, -1.769826169113564E+08,  2.689029161696796E+07, -2.506452994526691E+07, -7.962318452558473E+00, -2.789936828038105E+01, -4.265875479325800E+00,  6.029503434545757E+02,  1.807599655161915E+08,  4.237066371051535E+00,
2458573.500000000, A.D. 2019-Mar-31 00:00:00.0000, -1.776557285367636E+08,  2.447760249915260E+07, -2.543099328230866E+07, -7.619101333088676E+00, -2.794908793534819E+01, -4.217003663380552E+00,  6.041788393587400E+02,  1.811282593229438E+08,  4.288082534266908E+00,
2458574.500000000, A.D. 2019-Apr-01 00:00:00.0000, -1.782992216213655E+08,  2.206083176784085E+07, -2.579321660412336E+07, -7.276717466786310E+00, -2.799385811982410E+01, -4.167729960636255E+00,  6.054218904648981E+02,  1.815009166694786E+08,  4.338074109170258E+00,
2458575.500000000, A.D. 2019-Apr-02 00:00:00.0000, -1.789131715981048E+08,  1.964040495196186E+07, -2.615116595810285E+07, -6.935246139035926E+00, -2.803372779593135E+01, -4.118072175330385E+00,  6.066792014017058E+02,  1.818778490056944E+08,  4.387040585589927E+00,
2458576.500000000, A.D. 2019-Apr-03 00:00:00.0000, -1.794976606615992E+08,  1.721674329221473E+07, -2.650480892216966E+07, -6.594764583187177E+00, -2.806874725283415E+01, -4.068047930504955E+00,  6.079504767228107E+02,  1.822589677590032E+08,  4.434981950863674E+00,
2458577.500000000, A.D. 2019-Apr-04 00:00:00.0000, -1.800527775904958E+08,  1.479026362984438E+07, -2.685411458869676E+07, -6.255347972971529E+00, -2.809896802745885E+01, -4.017674658266213E+00,  6.092354210482360E+02,  1.826441843767156E+08,  4.481898675956193E+00,
2458578.500000000, A.D. 2019-Apr-05 00:00:00.0000, -1.805786175692997E+08,  1.236137830222126E+07, -2.719905354761092E+07, -5.917069417871359E+00, -2.812444282629492E+01, -3.966969590627258E+00,  6.105337392017441E+02,  1.830334103672218E+08,  4.527791701418216E+00,
2458579.500000000, A.D. 2019-Apr-06 00:00:00.0000, -1.810752820099253E+08,  9.930495045127032E+06, -2.753959786872986E+07, -5.579999961332661E+00, -2.814522544837975E+01, -3.915949750927140E+00,  6.118451363441300E+02,  1.834265573399518E+08,  4.572662423221339E+00,
2458580.500000000, A.D. 2019-Apr-07 00:00:00.0000, -1.815428783732125E+08,  7.498016901639830E+06, -2.787572108338260E+07, -5.244208581707896E+00, -2.816137070956123E+01, -3.864631945818864E+00,  6.131693181024216E+02,  1.838235370441088E+08,  4.616512678499200E+00,
2458581.500000000, A.D. 2019-Apr-08 00:00:00.0000, -1.819815199906375E+08,  5.064342137504784E+06, -2.820739816536190E+07, -4.909762195815207E+00, -2.817293436812555E+01, -3.813032757817552E+00,  6.145059906949595E+02,  1.842242614061670E+08,  4.659344731225286E+00,
2458582.500000000, A.D. 2019-Apr-09 00:00:00.0000, -1.823913258864409E+08,  2.629864162868552E+06, -2.853460551125664E+07, -4.576725664999170E+00, -2.817997305186962E+01, -3.761168538399398E+00,  6.158548610523444E+02,  1.846286425661308E+08,  4.701161257856691E+00,
2458583.500000000, A.D. 2019-Apr-10 00:00:00.0000, -1.827724206003830E+08,  1.949714602496624E+05, -2.885732092021147E+07, -4.245161803576861E+00, -2.818254418669012E+01, -3.709055401640649E+00,  6.172156369342438E+02,  1.850365929125525E+08,  4.741965332970986E+00,
2458584.500000000, A.D. 2019-Apr-11 00:00:00.0000, -1.831249340113268E+08, -2.239952481389029E+06, -2.917552357315970E+07, -3.915131389553364E+00, -2.818070592675405E+01, -3.656709218385323E+00,  6.185880270420624E+02,  1.854480251163104E+08,  4.781760414922641E+00,
2458585.500000000, A.D. 2019-Apr-12 00:00:00.0000, -1.834490011618426E+08, -4.674529226605127E+06, -2.948919401157476E+07, -3.586693177490731E+00, -2.817451708630865E+01, -3.604145610929704E+00,  6.199717411274855E+02,  1.858628521631486E+08,  4.820550331543989E+00,
2458586.500000000, A.D. 2019-Apr-13 00:00:00.0000, -1.837447620840115E+08, -7.108385447622482E+06, -2.979831411578420E+07, -3.259903913414956E+00, -2.816403707318203E+01, -3.551379948210712E+00,  6.213664900969085E+02,  1.862809873849849E+08,  4.858339265914289E+00,
2458587.500000000, A.D. 2019-Apr-14 00:00:00.0000, -1.840123616266015E+08, -9.541152972806126E+06, -3.010286708288930E+07, -2.934818351646150E+00, -2.814932582401828E+01, -3.498427341484895E+00,  6.227719861117798E+02,  1.867023444899923E+08,  4.895131742219085E+00,
2458588.500000000, A.D. 2019-Apr-15 00:00:00.0000, -1.842519492837773E+08, -1.197246882961782E+07, -3.040283740433204E+07, -2.611489273438520E+00, -2.813044374128570E+01, -3.445302640484309E+00,  6.241879426848816E+02,  1.871268375914638E+08,  4.930932611720871E+00,
2458589.500000000, A.D. 2019-Apr-16 00:00:00.0000, -1.844636790254935E+08, -1.440197528220690E+07, -3.069821084315004E+07, -2.289967507318040E+00, -2.810745163208993E+01, -3.392020430034924E+00,  6.256140747725889E+02,  1.875543812354702E+08,  4.965747038860738E+00,
2458590.500000000, A.D. 2019-Apr-17 00:00:00.0000, -1.846477091297156E+08, -1.682931986379351E+07, -3.098897441095873E+07, -1.970301951007254E+00, -2.808041064881778E+01, -3.338595027123054E+00,  6.270500988631406E+02,  1.879848904273239E+08,  4.999580487509163E+00,
2458591.500000000, A.D. 2019-Apr-18 00:00:00.0000, -1.848042020165988E+08, -1.925415540400328E+07, -3.127511634469897E+07, -1.652539594828799E+00, -2.804938223163267E+01, -3.285040478394871E+00,  6.284957330609749E+02,  1.884182806568615E+08,  5.032438707383082E+00,
2458592.500000000, A.D. 2019-Apr-19 00:00:00.0000, -1.849333240847500E+08, -2.167614005131420E+07, -3.155662608318667E+07, -1.336725546481138E+00, -2.801442805283636E+01, -3.231370558073849E+00,  6.299506971671731E+02,  1.888544679225605E+08,  5.064327720644878E+00,
2458593.500000000, A.D. 2019-Apr-20 00:00:00.0000, -1.850352455496849E+08, -2.409493729077731E+07, -3.183349424350015E+07, -1.022903057082435E+00, -2.797560996310721E+01, -3.177598766280894E+00,  6.314147127560715E+02,  1.892933687545066E+08,  5.095253808697820E+00,
2458594.500000000, A.D. 2019-Apr-21 00:00:00.0000, -1.851101402845871E+08, -2.651021595717368E+07, -3.210571259723902E+07, -7.111135483808695E-01, -2.793298993962026E+01, -3.123738327741517E+00,  6.328875032480959E+02,  1.897349002362296E+08,  5.125223499191059E+00,
2458595.500000000, A.D. 2019-Apr-22 00:00:00.0000, -1.851581856634651E+08, -2.892165024377026E+07, -3.237327404668763E+07, -4.013966410325802E-01, -2.788663003604969E+01, -3.069802190864765E+00,  6.343687939788844E+02,  1.901789800254253E+08,  5.154243553246462E+00,
2458596.500000000, A.D. 2019-Apr-23 00:00:00.0000, -1.851795624067945E+08, -3.132891970683719E+07, -3.263617260091438E+07, -9.379018385074150E-02, -2.783659233445029E+01, -3.015803027178038E+00,  6.358583122647606E+02,  1.906255263735841E+08,  5.182320952917898E+00,
2458597.500000000, A.D. 2019-Apr-24 00:00:00.0000, -1.851744544297262E+08, -3.373170926608862E+07, -3.289440335183715E+07,  2.116697160672415E-01, -2.778293889901007E+01, -2.961753231102726E+00,  6.373557874646281E+02,  1.910744581445464E+08,  5.209462888893063E+00,
2458598.500000000, A.D. 2019-Apr-25 00:00:00.0000, -1.851430486929327E+08, -3.612970920120804E+07, -3.314796245028327E+07,  5.149486624251107E-01, -2.772573173166344E+01, -2.907664920054611E+00,  6.388609510383565E+02,  1.915256948320065E+08,  5.235676748446257E+00,
2458599.500000000, A.D. 2019-Apr-26 00:00:00.0000, -1.850855350561555E+08, -3.852261514461864E+07, -3.339684708207189E+07,  8.160139381128744E-01, -2.766503272954894E+01, -2.853549934854406E+00,  6.403735366017324E+02,  1.919791565759863E+08,  5.260970103649858E+00,
2458600.500000000, A.D. 2019-Apr-27 00:00:00.0000, -1.850021061345122E+08, -4.091012807065692E+07, -3.364105544414447E+07,  1.114834472975921E+00, -2.760090364429469E+01, -2.799419840432879E+00,  6.418932799780522E+02,  1.924347641783024E+08,  5.285350699851210E+00,
2458601.500000000, A.D. 2019-Apr-28 00:00:00.0000, -1.848929571576106E+08, -4.329195428130683E+07, -3.388058672076859E+07,  1.411380811049621E+00, -2.753340604310965E+01, -2.745285926815534E+00,  6.434199192464297E+02,  1.928924391170487E+08,  5.308826444420029E+00,
2458602.500000000, A.D. 2019-Apr-29 00:00:00.0000, -1.847582858315158E+08, -4.566780538864940E+07, -3.411544105983812E+07,  1.705625077337205E+00, -2.746260127165699E+01, -2.691159210372616E+00,  6.449531947869044E+02,  1.933521035601189E+08,  5.331405395771283E+00,
2458603.500000000, A.D. 2019-Apr-30 00:00:00.0000, -1.845982922036030E+08, -4.803739829418049E+07, -3.434561954929262E+07,  1.997540944205955E+00, -2.738855041868305E+01, -2.637050435319331E+00,  6.464928493224235E+02,  1.938136803777930E+08,  5.353095752666901E+00,
2458604.500000000, A.D. 2019-May-01 00:00:00.0000, -1.844131785303288E+08, -5.040045516514754E+07, -3.457112419367641E+07,  2.287103597474004E+00, -2.731131428237303E+01, -2.582970075452476E+00,  6.480386279577813E+02,  1.942770931544107E+08,  5.373905843798546E+00,
2458605.500000000, A.D. 2019-May-02 00:00:00.0000, -1.842031491479430E+08, -5.275670340805278E+07, -3.479195789085755E+07,  2.574289702255848E+00, -2.723095333840185E+01, -2.528928336109434E+00,  6.495902782155988E+02,  1.947422661991582E+08,  5.393844117653591E+00,
2458606.500000000, A.D. 2019-May-03 00:00:00.0000, -1.839684103461592E+08, -5.510587563946800E+07, -3.500812440892512E+07,  2.859077368632942E+00, -2.714752770964710E+01, -2.474935156335823E+00,  6.511475500694224E+02,  1.952091245559902E+08,  5.412919132664309E+00,
2458607.500000000, A.D. 2019-May-04 00:00:00.0000, -1.837091702447969E+08, -5.744770965430328E+07, -3.521962836328230E+07,  3.141446117211590E+00, -2.706109713752846E+01, -2.421000211248476E+00,  6.527101959740236E+02,  1.956775940127142E+08,  5.431139547640282E+00,
2458608.500000000, A.D. 2019-May-05 00:00:00.0000, -1.834256386734024E+08, -5.978194839166815E+07, -3.542647519395168E+07,  3.421376844628063E+00, -2.697172095493652E+01, -2.367132914580909E+00,  6.542779708929830E+02,  1.961476011092598E+08,  5.448514112482467E+00,
2458609.500000000, A.D. 2019-May-06 00:00:00.0000, -1.831180270538500E+08, -6.210833989846118E+07, -3.562867114310783E+07,  3.698851789056810E+00, -2.687945806071113E+01, -2.313342421398261E+00,  6.558506323236396E+02,  1.966190731451582E+08,  5.465051659177006E+00,
2458610.500000000, A.D. 2019-May-07 00:00:00.0000, -1.827865482859212E+08, -6.442663729081991E+07, -3.582622323285130E+07,  3.973854495775284E+00, -2.678436689562876E+01, -2.259637630969459E+00,  6.574279403194812E+02,  1.970919381862545E+08,  5.480761093065667E+00,
2458611.500000000, A.D. 2019-May-08 00:00:00.0000, -1.824314166358553E+08, -6.673659871355975E+07, -3.601913924323723E+07,  4.246369782835066E+00, -2.668650541985544E+01, -2.206027189784404E+00,  6.590096575100620E+02,  1.975661250706796E+08,  5.495651384389004E+00,
2458612.500000000, A.D. 2019-May-09 00:00:00.0000, -1.820528476278585E+08, -6.903798729772657E+07, -3.620742769057037E+07,  4.516383706884829E+00, -2.658593109182068E+01, -2.152519494704112E+00,  6.605955491185190E+02,  1.980415634141005E+08,  5.509731560098641E+00,
2458613.500000000, A.D. 2019-May-10 00:00:00.0000, -1.816510579385599E+08, -7.133057111638363E+07, -3.639109780597769E+07,  4.783883529186958E+00, -2.648270084846610E+01, -2.099122696232117E+00,  6.621853829767688E+02,  1.985181836142769E+08,  5.523010695934261E+00,
2458614.500000000, A.D. 2019-May-11 00:00:00.0000, -1.812262652943920E+08, -7.361412313874969E+07, -3.657015951426831E+07,  5.048857681865199E+00, -2.637687108682118E+01, -2.045844701895527E+00,  6.637789295384575E+02,  1.989959168549429E+08,  5.535497908761376E+00,
2458615.500000000, A.D. 2019-May-12 00:00:00.0000, -1.807786883718772E+08, -7.588842118280093E+07, -3.674462341309009E+07,  5.311295734414403E+00, -2.626849764685709E+01, -1.992693179724121E+00,  6.653759618897403E+02,  1.994746951090396E+08,  5.547202349167424E+00,
2458616.500000000, A.D. 2019-May-13 00:00:00.0000, -1.803085467007957E+08, -7.815324786644487E+07, -3.691450075239043E+07,  5.571188360498763E+00, -2.615763579557157E+01, -1.939675561816269E+00,  6.669762557579644E+02,  1.999544511413168E+08,  5.558133194315226E+00,
2458617.500000000, A.D. 2019-May-14 00:00:00.0000, -1.798160605702081E+08, -8.040839055737065E+07, -3.707980341418865E+07,  5.828527305057269E+00, -2.604434021225743E+01, -1.886799047980377E+00,  6.685795895183282E+02,  2.004351185103306E+08,  5.568299641056196E+00,
2458618.500000000, A.D. 2019-May-15 00:00:00.0000, -1.793014509373071E+08, -8.265364132167616E+07, -3.724054389266581E+07,  6.083305351730496E+00, -2.592866497491105E+01, -1.834070609441032E+00,  6.701857441985961E+02,  2.009166315698563E+08,  5.577710899307712E+00,
2458619.500000000, A.D. 2019-May-16 00:00:00.0000, -1.787649393390690E+08, -8.488879687136878E+07, -3.739673527457714E+07,  6.335516290613292E+00, -2.581066354774471E+01, -1.781496992599399E+00,  6.717945034819425E+02,  2.013989254697411E+08,  5.586376185707643E+00,
2458620.500000000, A.D. 2019-May-17 00:00:00.0000, -1.782067478066772E+08, -8.711365851083347E+07, -3.754839121999139E+07,  6.585154886339295E+00, -2.569038876977098E+01, -1.729084722838437E+00,  6.734056537080079E+02,  2.018819361562205E+08,  5.594304717556840E+00,
2458621.500000000, A.D. 2019-May-18 00:00:00.0000, -1.776270987826891E+08, -8.932803208236054E+07, -3.769552594336067E+07,  6.832216846497835E+00, -2.556789284444194E+01, -1.676840108364866E+00,  6.750189838722553E+02,  2.023656003717257E+08,  5.601505707069554E+00,
2458622.500000000, A.D. 2019-May-19 00:00:00.0000, -1.770262150409166E+08, -9.153172791082323E+07, -3.783815419492334E+07,  7.076698790385112E+00, -2.544322733033125E+01, -1.624769244080703E+00,  6.766342856237130E+02,  2.028498556542070E+08,  5.607988355951756E+00,
2458623.500000000, A.D. 2019-May-20 00:00:00.0000, -1.764043196089923E+08, -9.372456074759521E+07, -3.797629124244280E+07,  7.318598218113025E+00, -2.531644313286474E+01, -1.572878015481374E+00,  6.782513532612077E+02,  2.033346403360038E+08,  5.613761850316900E+00,
2458624.500000000, A.D. 2019-May-21 00:00:00.0000, -1.757616356935879E+08, -9.590634971379936E+07, -3.810995285328399E+07,  7.557913480085753E+00, -2.518759049710256E+01, -1.521172102576289E+00,  6.798699837281780E+02,  2.038198935422905E+08,  5.618835355960427E+00,
2458625.500000000, A.D. 2019-May-22 00:00:00.0000, -1.750983866082525E+08, -9.807691824297816E+07, -3.823915527682953E+07,  7.794643746914481E+00, -2.505671900157403E+01, -1.469656983833735E+00,  6.814899766061804E+02,  2.043055551891293E+08,  5.623218013963466E+00,
2458626.500000000, A.D. 2019-May-23 00:00:00.0000, -1.744147957038295E+08, -1.002360940232774E+08, -3.836391522723795E+07,  8.028788979805627E+00, -2.492387755317328E+01, -1.418337940149691E+00,  6.831111341071730E+02,  2.047915659811570E+08,  5.626918936632778E+00,
2458627.500000000, A.D. 2019-May-24 00:00:00.0000, -1.737110863014078E+08, -1.023837089392334E+08, -3.848424986654580E+07,  8.260349901518165E+00, -2.478911438307461E+01, -1.367220058842216E+00,  6.847332610646702E+02,  2.052778674089332E+08,  5.629947203710923E+00,
2458628.500000000, A.D. 2019-May-25 00:00:00.0000, -1.729874816277561E+08, -1.045195990132493E+08, -3.860017678811589E+07,  8.489327967959264E+00, -2.465247704362496E+01, -1.316308237670818E+00,  6.863561649238400E+02,  2.057644017459714E+08,  5.632311858813071E+00,
2458629.500000000, A.D. 2019-May-26 00:00:00.0000, -1.722442047531804E+08, -1.066436043468434E+08, -3.871171400043403E+07,  8.715725340488206E+00, -2.451401240613329E+01, -1.265607188877716E+00,  6.879796557305988E+02,  2.062511120454700E+08,  5.634021906026395E+00,
2458630.500000000, A.D. 2019-May-27 00:00:00.0000, -1.714814785317423E+08, -1.087555690617405E+08, -3.881887991125530E+07,  8.939544858975699E+00, -2.437376665945658E+01, -1.215121443244467E+00,  6.896035461197429E+02,  2.067379421367540E+08,  5.635086306613069E+00,
2458631.500000000, A.D. 2019-May-28 00:00:00.0000, -1.706995255437718E+08, -1.108553412408725E+08, -3.892169331210152E+07,  9.160790015634847E+00, -2.423178530927223E+01, -1.164855354154183E+00,  6.912276513021380E+02,  2.072248366214348E+08,  5.635513975772615E+00,
2458632.500000000, A.D. 2019-May-29 00:00:00.0000, -1.698985680406080E+08, -1.129427728693411E+08, -3.902017336310926E+07,  9.379464929608133E+00, -2.408811317793107E+01, -1.114813101647304E+00,  6.928517890509831E+02,  2.077117408692917E+08,  5.635313779440392E+00,
2458633.500000000, A.D. 2019-May-30 00:00:00.0000, -1.690788278915043E+08, -1.150177197753905E+08, -3.911433957822759E+07,  9.595574322268424E+00, -2.394279440480230E+01, -1.064998696458170E+00,  6.944757796871537E+02,  2.081986010138783E+08,  5.634494531122299E+00,
2458634.500000000, A.D. 2019-May-31 00:00:00.0000, -1.682405265326390E+08, -1.170800415714276E+08, -3.920421181076335E+07,  9.809123493175919E+00, -2.379587244704639E+01, -1.015415984020535E+00,  6.960994460636437E+02,  2.086853639478581E+08,  5.633064988785119E+00,
2458635.500000000, A.D. 2019-Jun-01 00:00:00.0000, -1.673838849181767E+08, -1.191296015951274E+08, -3.928981023927072E+07,  1.002011829662949E+01, -2.364739008077996E+01, -9.660686484323264E-01,  6.977226135491192E+02,  2.091719773180745E+08,  5.631033851835054E+00,
2458636.500000000, A.D. 2019-Jun-02 00:00:00.0000, -1.665091234733326E+08, -1.211662668506543E+08, -3.937115535378148E+07,  1.022856511875763E+01, -2.349738940261898E+01, -9.169602163727646E-01,  6.993451100106226E+02,  2.096583895203650E+08,  5.628409758220800E+00,
2458637.500000000, A.D. 2019-Jun-03 00:00:00.0000, -1.656164620493937E+08, -1.231899079500340E+08, -3.944826794237132E+07,  1.043447085510837E+01, -2.334591183160335E+01, -8.680940609677759E-01,  7.009667657954601E+02,  2.101445496941313E+08,  5.625201281694324E+00,
2458638.500000000, A.D. 2019-Jun-04 00:00:00.0000, -1.647061198806562E+08, -1.252003990547077E+08, -3.952116907805797E+07,  1.063784288871334E+01, -2.319299811151308E+01, -8.194734056019755E-01,  7.025874137123284E+02,  2.106304077166818E+08,  5.621416929254261E+00,
2458639.500000000, A.D. 2019-Jun-05 00:00:00.0000, -1.637783155432378E+08, -1.271976178173044E+08, -3.958988010602623E+07,  1.083868906861635E+01, -2.303868831358669E+01, -7.711013276771634E-01,  7.042068890117300E+02,  2.111159141973597E+08,  5.617065138786554E+00,
2458640.500000000, A.D. 2019-Jun-06 00:00:00.0000, -1.628332669157248E+08, -1.291814453236656E+08, -3.965442263117556E+07,  1.103701768886797E+01, -2.288302183964787E+01, -7.229807623180484E-01,  7.058250293657414E+02,  2.116010204714777E+08,  5.612154276906922E+00,
2458641.500000000, A.D. 2019-Jun-07 00:00:00.0000, -1.618711911416140E+08, -1.311517660351571E+08, -3.971481850598554E+07,  1.123283746799481E+01, -2.272603742563975E+01, -6.751145060263255E-01,  7.074416748471841E+02,  2.120856785940741E+08,  5.606692637001448E+00,
2458642.500000000, A.D. 2019-Jun-08 00:00:00.0000, -1.608923045935079E+08, -1.331084677313046E+08, -3.977108981869491E+07,  1.142615752895499E+01, -2.256777314555814E+01, -6.275052202839611E-01,  7.090566679082619E+02,  2.125698413335075E+08,  5.600688437456376E+00,
2458643.500000000, A.D. 2019-Jun-09 00:00:00.0000, -1.598968228390190E+08, -1.350514414527849E+08, -3.982325888178971E+07,  1.161698737959162E+01, -2.240826641576906E+01, -5.801554351062705E-01,  7.106698533587110E+02,  2.130534621649075E+08,  5.594149820064206E+00,
2458644.500000000, A.D. 2019-Jun-10 00:00:00.0000, -1.588849606083429E+08, -1.369805814448065E+08, -3.987134822079617E+07,  1.180533689359376E+01, -2.224755399969089E+01, -5.330675525449227E-01,  7.122810783435164E+02,  2.135364952634933E+08,  5.587084848592705E+00,
2458645.500000000, A.D. 2019-Jun-11 00:00:00.0000, -1.578569317634521E+08, -1.388957851009095E+08, -3.991538056337425E+07,  1.199121629197172E+01, -2.208567201281822E+01, -4.862438501405562E-01,  7.138901923202371E+02,  2.140188954977766E+08,  5.579501507502928E+00,
2458646.500000000, A.D. 2019-Jun-12 00:00:00.0000, -1.568129492688701E+08, -1.407969529072139E+08, -3.995537882870723E+07,  1.217463612504976E+01, -2.192265592806266E+01, -4.396864843245130E-01,  7.154970470359817E+02,  2.145006184226585E+08,  5.571407700803716E+00,
2458647.500000000, A.D. 2019-Jun-13 00:00:00.0000, -1.557532251639773E+08, -1.426839883871412E+08, -3.999136611718291E+07,  1.235560725497688E+01, -2.175854058138586E+01, -3.933974937688305E-01,  7.171014965040716E+02,  2.149816202724340E+08,  5.562811251031175E+00,
2458648.500000000, A.D. 2019-Jun-14 00:00:00.0000, -1.546779705368065E+08, -1.445567980466354E+08, -4.002336570036199E+07,  1.253414083875275E+01, -2.159336017769981E+01, -3.473788026836733E-01,  7.187033969804291E+02,  2.154618579537126E+08,  5.553719898343502E+00,
2458649.500000000, A.D. 2019-Jun-15 00:00:00.0000, -1.535873954992827E+08, -1.464152913199039E+08, -4.005140101122926E+07,  1.271024831176449E+01, -2.142714829701093E+01, -3.016322240612377E-01,  7.203026069397164E+02,  2.159412890382655E+08,  5.544141299722502E+00,
2458650.500000000, A.D. 2019-Jun-16 00:00:00.0000, -1.524817091638635E+08, -1.482593805156990E+08, -4.007549563472237E+07,  1.288394137182776E+01, -2.125993790078530E+01, -2.561594628652681E-01,  7.218989870512630E+02,  2.164198717558083E+08,  5.534083028274671E+00,
2458651.500000000, A.D. 2019-Jun-17 00:00:00.0000, -1.513611196215367E+08, -1.500889807641585E+08, -4.009567329853401E+07,  1.305523196372446E+01, -2.109176133851400E+01, -2.109621191653286E-01,  7.234924001548029E+02,  2.168975649867279E+08,  5.523552572625570E+00,
2458652.500000000, A.D. 2019-Jun-18 00:00:00.0000, -1.502258339211327E+08, -1.519040099642212E+08, -4.011195786418256E+07,  1.322413226422888E+01, -2.092265035445900E+01, -1.660416912151987E-01,  7.250827112360496E+02,  2.173743282547596E+08,  5.512557336402027E+00,
2458653.500000000, A.D. 2019-Jun-19 00:00:00.0000, -1.490760580499103E+08, -1.537043887316324E+08, -4.012437331834602E+07,  1.339065466761267E+01, -2.075263609456091E+01, -1.213995784746835E-01,  7.266697874021366E+02,  2.178501217196240E+08,  5.501104637797507E+00,
2458654.500000000, A.D. 2019-Jun-20 00:00:00.0000, -1.479119969153736E+08, -1.554900403475524E+08, -4.013294376445477E+07,  1.355481177161959E+01, -2.058174911349172E+01, -7.703708457448233E-02,  7.282534978569415E+02,  2.183249061696302E+08,  5.489201709216045E+00,
2458655.500000000, A.D. 2019-Jun-21 00:00:00.0000, -1.467338543282818E+08, -1.572608907077806E+08, -4.013769341453797E+07,  1.371661636389950E+01, -2.041001938183656E+01, -3.295542022364373E-02,  7.298337138763193E+02,  2.187986430142505E+08,  5.476855696991513E+00,
2458656.500000000, A.D. 2019-Jun-22 00:00:00.0000, -1.455418329868111E+08, -1.590168682726048E+08, -4.013864658131857E+07,  1.387608140889350E+01, -2.023747629338962E+01,  1.084429394041031E-02,  7.314103087832649E+02,  2.192712942766740E+08,  5.464073661177287E+00,
